dataset,task_id,classes,predictors,fold,model,roc_auc,accuracy,precision,recall,f1,specificity,auprc,cross_entropy,brier,support_positive_pct,query_positive_pct,fit_seconds,predict_seconds,inputs,labels,contamination,context_contaminated_rows,query_contaminated_rows,train_rows,test_rows
blood-transfusion-service-center,363621,2,4,39,curriculum,0.7401002506265664,0.7651006711409396,0.0,0.0,0.0,1.0,0.5331676722208665,0.4837642124233659,0.15663439416633837,23.87312186978297,23.48993288590604,0.02372959302738309,,preprocessed,real,0.0,0,0,599,149
blood-transfusion-service-center,363621,2,4,40,plain,0.7266081871345029,0.7533333333333333,0.0,0.0,0.0,0.9912280701754386,0.425930035732775,0.5079883240207543,0.16737734422661915,23.745819397993312,24.0,0.02331390301696956,,preprocessed,real,0.0,0,0,598,150
blood-transfusion-service-center,363621,2,4,40,mixed,0.712962962962963,0.7533333333333333,0.0,0.0,0.0,0.9912280701754386,0.44535958499424017,0.510103923128392,0.1680180863021444,23.745819397993312,24.0,0.023702114005573094,,preprocessed,real,0.0,0,0,598,150
blood-transfusion-service-center,363621,2,4,40,curriculum,0.723196881091618,0.7533333333333333,0.0,0.0,0.0,0.9912280701754386,0.46843933952408484,0.4967852150264199,0.1628614894334895,23.745819397993312,24.0,0.023683005943894386,,preprocessed,real,0.0,0,0,598,150
blood-transfusion-service-center,363621,2,4,41,plain,0.7262426900584795,0.76,0.0,0.0,0.0,1.0,0.5122880574430232,0.5007005769817503,0.16312045329318556,23.745819397993312,24.0,0.023359850980341434,,preprocessed,real,0.0,0,0,598,150
blood-transfusion-service-center,363621,2,4,41,mixed,0.7206384015594541,0.76,0.0,0.0,0.0,1.0,0.5135390240485864,0.5036509496897106,0.16433758272954424,23.745819397993312,24.0,0.023685159045271575,,preprocessed,real,0.0,0,0,598,150
blood-transfusion-service-center,363621,2,4,41,curriculum,0.7225877192982456,0.76,0.0,0.0,0.0,1.0,0.45197713564386244,0.49788547301323416,0.16225618106741937,23.745819397993312,24.0,0.023671625996939838,,preprocessed,real,0.0,0,0,598,150
blood-transfusion-service-center,363621,2,4,42,plain,0.7480506822612085,0.76,0.0,0.0,0.0,1.0,0.5112463697345163,0.4990858950372478,0.16360336746553386,23.745819397993312,24.0,0.02347306499723345,,preprocessed,real,0.0,0,0,598,150
blood-transfusion-service-center,363621,2,4,42,mixed,0.7546296296296297,0.76,0.0,0.0,0.0,1.0,0.5453035659181137,0.5006094260273475,0.1641846780050137,23.745819397993312,24.0,0.023693921975791454,,preprocessed,real,0.0,0,0,598,150
blood-transfusion-service-center,363621,2,4,42,curriculum,0.7478070175438597,0.76,0.0,0.0,0.0,1.0,0.5241554195800479,0.49004651090123164,0.16017835457435975,23.745819397993312,24.0,0.023678133031353354,,preprocessed,real,0.0,0,0,598,150
blood-transfusion-service-center,363621,2,4,43,plain,0.7588972431077694,0.7718120805369127,1.0,0.02857142857142857,0.05555555555555555,1.0,0.628370230149364,0.48810917816324284,0.15832262941336128,23.87312186978297,23.48993288590604,0.02351294900290668,,preprocessed,real,0.0,0,0,599,149
blood-transfusion-service-center,363621,2,4,43,mixed,0.7320802005012531,0.7718120805369127,1.0,0.02857142857142857,0.05555555555555555,1.0,0.5435404501270215,0.4938272823385622,0.1606398818434542,23.87312186978297,23.48993288590604,0.023775147972628474,,preprocessed,real,0.0,0,0,599,149
blood-transfusion-service-center,363621,2,4,43,curriculum,0.7411027568922306,0.7651006711409396,0.0,0.0,0.0,1.0,0.6005967269105097,0.48289702824970215,0.15620027885992352,23.87312186978297,23.48993288590604,0.02376144495792687,,preprocessed,real,0.0,0,0,599,149
blood-transfusion-service-center,363621,2,4,44,plain,0.7591478696741856,0.7651006711409396,0.0,0.0,0.0,1.0,0.5525294222975935,0.4853678429893161,0.15754968104309156,23.87312186978297,23.48993288590604,0.023416860960423946,,preprocessed,real,0.0,0,0,599,149
blood-transfusion-service-center,363621,2,4,44,mixed,0.7719298245614035,0.7651006711409396,0.0,0.0,0.0,1.0,0.5453391438987455,0.4856917532017549,0.15784270847139903,23.87312186978297,23.48993288590604,0.023742346093058586,,preprocessed,real,0.0,0,0,599,149
blood-transfusion-service-center,363621,2,4,44,curriculum,0.7664160401002507,0.7651006711409396,0.0,0.0,0.0,1.0,0.5565970789096151,0.47422961183553275,0.1533951082818095,23.87312186978297,23.48993288590604,0.028990590013563633,,preprocessed,real,0.0,0,0,599,149
blood-transfusion-service-center,363621,2,4,45,plain,0.7641325536062378,0.76,0.0,0.0,0.0,1.0,0.5173483133309132,0.4965723999091908,0.16262032031509194,23.745819397993312,24.0,0.02322719106450677,,preprocessed,real,0.0,0,0,598,150
blood-transfusion-service-center,363621,2,4,45,mixed,0.7580409356725146,0.76,0.0,0.0,0.0,1.0,0.4941386179602728,0.5007022979801175,0.16435088007988188,23.745819397993312,24.0,0.023668890935368836,,preprocessed,real,0.0,0,0,598,150
blood-transfusion-service-center,363621,2,4,45,curriculum,0.7663255360623782,0.76,0.0,0.0,0.0,1.0,0.5432240692813971,0.483730004725894,0.15754521677880112,23.745819397993312,24.0,0.023690017987973988,,preprocessed,real,0.0,0,0,598,150
blood-transfusion-service-center,363621,2,4,46,plain,0.8034844054580896,0.76,0.0,0.0,0.0,1.0,0.5880260845674282,0.4840254807023077,0.15782560489691863,23.745819397993312,24.0,0.023175065987743437,,preprocessed,real,0.0,0,0,598,150
blood-transfusion-service-center,363621,2,4,46,mixed,0.8103070175438596,0.76,0.0,0.0,0.0,1.0,0.6000559033715916,0.48560386206696554,0.1581942603825085,23.745819397993312,24.0,0.023687080945819616,,preprocessed,real,0.0,0,0,598,150
blood-transfusion-service-center,363621,2,4,46,curriculum,0.7981237816764133,0.76,0.0,0.0,0.0,1.0,0.5794176491886448,0.4738316174177042,0.1543466864647394,23.745819397993312,24.0,0.023688132991082966,,preprocessed,real,0.0,0,0,598,150
blood-transfusion-service-center,363621,2,4,47,plain,0.7529239766081871,0.76,0.5,0.027777777777777776,0.05263157894736842,0.9912280701754386,0.5319405279924766,0.4976050756866857,0.16197800448480257,23.745819397993312,24.0,0.02322456205729395,,preprocessed,real,0.0,0,0,598,150
blood-transfusion-service-center,363621,2,4,47,mixed,0.7495126705653021,0.76,0.0,0.0,0.0,1.0,0.5376898244210976,0.4989090682693229,0.1625875983862655,23.745819397993312,24.0,0.023663181927986443,,preprocessed,real,0.0,0,0,598,150
blood-transfusion-service-center,363621,2,4,47,curriculum,0.7509746588693956,0.76,0.0,0.0,0.0,1.0,0.540534749970058,0.48826211249207574,0.15846981587329992,23.745819397993312,24.0,0.023625041008926928,,preprocessed,real,0.0,0,0,598,150
blood-transfusion-service-center,363621,2,4,48,plain,0.693107769423559,0.7651006711409396,0.0,0.0,0.0,1.0,0.38440305217744125,0.5079985095421474,0.1672527216788129,23.87312186978297,23.48993288590604,0.023335775011219084,,preprocessed,real,0.0,0,0,599,149
blood-transfusion-service-center,363621,2,4,48,mixed,0.6828320802005012,0.7651006711409396,0.0,0.0,0.0,1.0,0.38231245591835417,0.509304978491782,0.16769002727881707,23.87312186978297,23.48993288590604,0.023736921953968704,,preprocessed,real,0.0,0,0,599,149
blood-transfusion-service-center,363621,2,4,48,curriculum,0.6808270676691728,0.7651006711409396,0.0,0.0,0.0,1.0,0.37753629366580277,0.511741476364368,0.16842976469521473,23.87312186978297,23.48993288590604,0.023771881009452045,,preprocessed,real,0.0,0,0,599,149
blood-transfusion-service-center,363621,2,4,49,plain,0.7550125313283207,0.7651006711409396,0.0,0.0,0.0,1.0,0.6069535081390267,0.5015237902903767,0.16300483313218442,23.87312186978297,23.48993288590604,0.02321206603664905,,preprocessed,real,0.0,0,0,599,149
blood-transfusion-service-center,363621,2,4,49,mixed,0.7286967418546366,0.7651006711409396,0.0,0.0,0.0,1.0,0.5661731918678741,0.5057036390632276,0.1648401924612523,23.87312186978297,23.48993288590604,0.02374581596814096,,preprocessed,real,0.0,0,0,599,149
blood-transfusion-service-center,363621,2,4,49,curriculum,0.7517543859649124,0.7651006711409396,0.0,0.0,0.0,1.0,0.6195805406480125,0.49124442716903244,0.15849041451839357,23.87312186978297,23.48993288590604,0.02371080103330314,,preprocessed,real,0.0,0,0,599,149
churn,363623,2,19,0,plain,0.8845513322884012,0.8585365853658536,0.0,0.0,0.0,1.0,0.6355828867071742,0.33913714937448236,0.10179368572830844,14.163614163614163,14.146341463414632,0.6457863639807329,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,0,mixed,0.884796238244514,0.8585365853658536,0.0,0.0,0.0,1.0,0.6126914644851079,0.35215248255605075,0.1060971526172919,14.163614163614163,14.146341463414632,0.6525311970617622,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,0,curriculum,0.8821022727272727,0.8585365853658536,0.0,0.0,0.0,1.0,0.5965776123804912,0.34338637579978293,0.10398408648849691,14.163614163614163,14.146341463414632,0.6520571639994159,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,1,plain,0.8949843260188087,0.8585365853658536,0.0,0.0,0.0,1.0,0.7053136273795763,0.33749444240853027,0.1009118658761809,14.163614163614163,14.146341463414632,0.6514023470226675,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,1,mixed,0.8854329937304075,0.8585365853658536,0.0,0.0,0.0,1.0,0.6630366914320069,0.34987902069595256,0.10509017592670519,14.163614163614163,14.146341463414632,0.6529034719569609,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,1,curriculum,0.8888126959247649,0.8585365853658536,0.0,0.0,0.0,1.0,0.6835625778724105,0.3391460823574411,0.10227652131675571,14.163614163614163,14.146341463414632,0.6520444980124012,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,2,plain,0.8313577586206896,0.8585365853658536,0.0,0.0,0.0,1.0,0.48371897453830665,0.34381821299863186,0.10282650936570027,14.163614163614163,14.146341463414632,0.6519347650464624,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,2,mixed,0.8307699843260188,0.8585365853658536,0.0,0.0,0.0,1.0,0.4718086861051127,0.35250934631269076,0.10587842893472946,14.163614163614163,14.146341463414632,0.6528883340070024,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,2,curriculum,0.8261167711598746,0.8585365853658536,0.0,0.0,0.0,1.0,0.47227090183312137,0.348789886440067,0.10526657913191151,14.163614163614163,14.146341463414632,0.6523940699407831,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,3,plain,0.8554867865212692,0.8581907090464548,0.0,0.0,0.0,1.0,0.5764477334418968,0.3416093685290387,0.1029919544477981,14.15497254423429,14.180929095354522,0.6589343040250242,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,3,mixed,0.8431083603497397,0.8581907090464548,0.0,0.0,0.0,1.0,0.5161255971296169,0.35647120614037536,0.1078809073281626,14.15497254423429,14.180929095354522,0.6596159100299701,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,3,curriculum,0.8420277040966696,0.8581907090464548,0.0,0.0,0.0,1.0,0.5109215112723882,0.3508383442577464,0.10669936520805427,14.15497254423429,14.180929095354522,0.6599882589653134,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,4,plain,0.8186462324393359,0.8581907090464548,0.0,0.0,0.0,1.0,0.5135948172957536,0.3469708417189591,0.10443962023071635,14.15497254423429,14.180929095354522,0.6578465099446476,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,4,mixed,0.8162884369780922,0.8581907090464548,0.0,0.0,0.0,1.0,0.5056000492885361,0.35786788880037307,0.10804884414076742,14.15497254423429,14.180929095354522,0.6615846790373325,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,4,curriculum,0.8166322821495235,0.8581907090464548,0.0,0.0,0.0,1.0,0.5067755902182057,0.35258908099823216,0.10690810544701819,14.15497254423429,14.180929095354522,0.6601948520401493,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,5,plain,0.8621179467084639,0.8585365853658536,0.0,0.0,0.0,1.0,0.5612011665736749,0.33882009280782666,0.10149466725624937,14.163614163614163,14.146341463414632,0.6512447140412405,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,5,mixed,0.845562304075235,0.8585365853658536,0.0,0.0,0.0,1.0,0.5199071870455363,0.35315640996345016,0.10623080133957227,14.163614163614163,14.146341463414632,0.6525976279517636,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,5,curriculum,0.849921630094044,0.8585365853658536,0.0,0.0,0.0,1.0,0.5229354682103328,0.34591701353453025,0.10453127711705214,14.163614163614163,14.146341463414632,0.653511025942862,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,6,plain,0.8696610501567399,0.8585365853658536,0.0,0.0,0.0,1.0,0.6062970600467205,0.34143072641046857,0.10220850941728174,14.163614163614163,14.146341463414632,0.6508512500440702,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,6,mixed,0.8625587774294671,0.8585365853658536,0.0,0.0,0.0,1.0,0.5660272979890734,0.35330177106058,0.10631595715419512,14.163614163614163,14.146341463414632,0.6534294099546969,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,6,curriculum,0.8611383228840126,0.8585365853658536,0.0,0.0,0.0,1.0,0.5675182515538213,0.3461161946512317,0.10460267750740043,14.163614163614163,14.146341463414632,0.6524199190316722,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,7,plain,0.8819063479623825,0.8585365853658536,0.0,0.0,0.0,1.0,0.6447519510321926,0.34110176483353666,0.10258007357840772,14.163614163614163,14.146341463414632,0.6510016520041972,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,7,mixed,0.88376763322884,0.8585365853658536,0.0,0.0,0.0,1.0,0.6504829635054066,0.35218763432399114,0.10620399696854736,14.163614163614163,14.146341463414632,0.6537438089726493,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,7,curriculum,0.8811226489028213,0.8585365853658536,0.0,0.0,0.0,1.0,0.6432773878988084,0.34451513292265357,0.10448150722101542,14.163614163614163,14.146341463414632,0.6521372069837525,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,8,plain,0.8577463405049612,0.8581907090464548,0.0,0.0,0.0,1.0,0.5732395488953108,0.34027412499834375,0.1021700973535142,14.15497254423429,14.180929095354522,0.6603703810833395,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,8,mixed,0.8579428234600648,0.8581907090464548,0.0,0.0,0.0,1.0,0.5475420272857529,0.35194868203534513,0.10603547494846248,14.15497254423429,14.180929095354522,0.6612266610609367,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,8,curriculum,0.8566165635131152,0.8581907090464548,0.0,0.0,0.0,1.0,0.5478034162923976,0.345164610566856,0.1045624167282344,14.15497254423429,14.180929095354522,0.6603424380300567,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,9,plain,0.8222811671087533,0.8581907090464548,0.0,0.0,0.0,1.0,0.5127189992938503,0.34296231628337037,0.10272112820655047,14.15497254423429,14.180929095354522,0.6585138980299234,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,9,mixed,0.814667452598487,0.8581907090464548,0.0,0.0,0.0,1.0,0.4705124918005516,0.35514707007592916,0.10700887581375199,14.15497254423429,14.180929095354522,0.6614536219276488,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,9,curriculum,0.8137832793005207,0.8581907090464548,0.0,0.0,0.0,1.0,0.48893594255338885,0.3493015934411997,0.10555340468228362,14.15497254423429,14.180929095354522,0.6601434319745749,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,10,plain,0.8864615987460814,0.8585365853658536,0.0,0.0,0.0,1.0,0.621940657956238,0.33914508698155005,0.10187821409651773,14.163614163614163,14.146341463414632,0.6516559579176828,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,10,mixed,0.872942789968652,0.8585365853658536,0.0,0.0,0.0,1.0,0.5924065246006845,0.35108219200293517,0.1057945729467913,14.163614163614163,14.146341463414632,0.6530859069898725,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,10,curriculum,0.8763714733542319,0.8585365853658536,0.0,0.0,0.0,1.0,0.5984166666457168,0.3439146960935471,0.10416661130906321,14.163614163614163,14.146341463414632,0.6528652730630711,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,11,plain,0.8573667711598747,0.8585365853658536,0.0,0.0,0.0,1.0,0.5615652856840481,0.33762332905925657,0.10104955589110207,14.163614163614163,14.146341463414632,0.6523654359625652,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,11,mixed,0.8508522727272727,0.8585365853658536,0.0,0.0,0.0,1.0,0.5350479943184611,0.34946477823164185,0.10512430509464751,14.163614163614163,14.146341463414632,0.6528294070158154,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,11,curriculum,0.8487950626959248,0.8585365853658536,0.0,0.0,0.0,1.0,0.5491808915515616,0.3423578983846474,0.10339376926938351,14.163614163614163,14.146341463414632,0.6523857889696956,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,12,plain,0.8486971003134796,0.8585365853658536,0.0,0.0,0.0,1.0,0.5411508753223088,0.342258497434505,0.10273276976237594,14.163614163614163,14.146341463414632,0.6515330319525674,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,12,mixed,0.8478154388714734,0.8585365853658536,0.0,0.0,0.0,1.0,0.506365252202639,0.35449104371214557,0.10689355426299732,14.163614163614163,14.146341463414632,0.6531143940519542,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,12,curriculum,0.8411050156739811,0.8585365853658536,0.0,0.0,0.0,1.0,0.4962570025581918,0.34789987752210755,0.10537809049970773,14.163614163614163,14.146341463414632,0.6538657620549202,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,13,plain,0.8785980941153354,0.8581907090464548,0.0,0.0,0.0,1.0,0.655479700961664,0.33905055990265504,0.10147270888803034,14.15497254423429,14.180929095354522,0.6603429940296337,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,13,mixed,0.8715983888397684,0.8581907090464548,0.0,0.0,0.0,1.0,0.6512232455558178,0.3517955195720015,0.10573440161065895,14.15497254423429,14.180929095354522,0.6616306869545951,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,13,curriculum,0.8693388348560762,0.8581907090464548,0.0,0.0,0.0,1.0,0.6376806838127501,0.34354271102888173,0.10369845640905531,14.15497254423429,14.180929095354522,0.6610871430020779,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,14,plain,0.8204145790352686,0.8581907090464548,0.0,0.0,0.0,1.0,0.5037025090717429,0.3457948657155747,0.10383706563379458,14.15497254423429,14.180929095354522,0.6599278890062124,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,14,mixed,0.8204145790352687,0.8581907090464548,0.0,0.0,0.0,1.0,0.467170862853565,0.357910292133901,0.10804236250788116,14.15497254423429,14.180929095354522,0.6606249059550464,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,14,curriculum,0.8214952352883387,0.8581907090464548,0.0,0.0,0.0,1.0,0.4690718908441112,0.3518735910785013,0.10673623593477276,14.15497254423429,14.180929095354522,0.661271287011914,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,15,plain,0.8617260971786834,0.8585365853658536,0.0,0.0,0.0,1.0,0.6254111318462611,0.3434860164363411,0.10318575438640085,14.163614163614163,14.146341463414632,0.6514809819636866,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,15,mixed,0.8574647335423199,0.8585365853658536,0.0,0.0,0.0,1.0,0.576097440260636,0.35555546929600335,0.1072558761575801,14.163614163614163,14.146341463414632,0.6532211790326983,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,15,curriculum,0.8592770376175548,0.8585365853658536,0.0,0.0,0.0,1.0,0.5774198137643058,0.3484994005668155,0.10570833989149479,14.163614163614163,14.146341463414632,0.6536446750396863,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,16,plain,0.8858738244514106,0.8585365853658536,0.0,0.0,0.0,1.0,0.6535453269316748,0.3386407178880279,0.10151736995271149,14.163614163614163,14.146341463414632,0.6530184149742126,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,16,mixed,0.8767143416927901,0.8585365853658536,0.0,0.0,0.0,1.0,0.6195624597694795,0.3502889839339695,0.10551072864194039,14.163614163614163,14.146341463414632,0.652951376978308,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,16,curriculum,0.8764694357366771,0.8585365853658536,0.0,0.0,0.0,1.0,0.6241590780433408,0.3424083243234736,0.10366944231998083,14.163614163614163,14.146341463414632,0.6523589589633048,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,17,plain,0.820483934169279,0.8585365853658536,0.0,0.0,0.0,1.0,0.4575817216604602,0.34405919991303896,0.1036046433035954,14.163614163614163,14.146341463414632,0.6513610209804028,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,17,mixed,0.8129898119122257,0.8585365853658536,0.0,0.0,0.0,1.0,0.4425253175669782,0.3556268214881411,0.10729207796394462,14.163614163614163,14.146341463414632,0.6540537610417232,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,17,curriculum,0.8131367554858935,0.8585365853658536,0.0,0.0,0.0,1.0,0.44081561414103476,0.35127455560418847,0.10649874192751772,14.163614163614163,14.146341463414632,0.65258373611141,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,18,plain,0.8907554769623736,0.8581907090464548,0.0,0.0,0.0,1.0,0.672894025441686,0.3382949488552105,0.10130178655764353,14.15497254423429,14.180929095354522,0.6591156449867412,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,18,mixed,0.8857451616072305,0.8581907090464548,0.0,0.0,0.0,1.0,0.6407480197949684,0.35203153089201006,0.10596634986640657,14.15497254423429,14.180929095354522,0.6606943249935284,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,18,curriculum,0.8830926417133315,0.8581907090464548,0.0,0.0,0.0,1.0,0.6454515898216476,0.3422084964971722,0.10338493322412035,14.15497254423429,14.180929095354522,0.6608204420190305,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,19,plain,0.8368209057864231,0.8581907090464548,0.0,0.0,0.0,1.0,0.5236686674007092,0.3416443905545883,0.10251115808866175,14.15497254423429,14.180929095354522,0.6590468899812549,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,19,mixed,0.8325965222516948,0.8581907090464548,0.0,0.0,0.0,1.0,0.5026769063254191,0.35229502798130485,0.10611940388517473,14.15497254423429,14.180929095354522,0.6618740109261125,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,19,curriculum,0.8316141074761765,0.8581907090464548,0.0,0.0,0.0,1.0,0.4944825901848499,0.3463853773435301,0.10485774903146106,14.15497254423429,14.180929095354522,0.6617344300029799,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,20,plain,0.8870493730407524,0.8585365853658536,0.0,0.0,0.0,1.0,0.641660170857982,0.33788841622757876,0.10107032361687254,14.163614163614163,14.146341463414632,0.6509830399882048,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,20,mixed,0.8792613636363635,0.8585365853658536,0.0,0.0,0.0,1.0,0.6082753831909833,0.3498433291318783,0.10512315923843076,14.163614163614163,14.146341463414632,0.6529052389087155,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,20,curriculum,0.8796042319749215,0.8585365853658536,0.0,0.0,0.0,1.0,0.6062156885495927,0.3403775584968119,0.10266740144989965,14.163614163614163,14.146341463414632,0.6527070380980149,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,21,plain,0.84032131661442,0.8585365853658536,0.0,0.0,0.0,1.0,0.55623745940709,0.34085299169449634,0.10238533797080376,14.163614163614163,14.146341463414632,0.6527414070442319,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,21,mixed,0.8375783699059562,0.8585365853658536,0.0,0.0,0.0,1.0,0.5409455708568024,0.3533644888931763,0.10656196001285777,14.163614163614163,14.146341463414632,0.653310319990851,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,21,curriculum,0.8314067398119122,0.8585365853658536,0.0,0.0,0.0,1.0,0.5269224626753738,0.3485229441999807,0.10563295665593367,14.163614163614163,14.146341463414632,0.6536602689884603,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,22,plain,0.886069749216301,0.8585365853658536,0.0,0.0,0.0,1.0,0.6444250550089162,0.33784160824067533,0.10116224759685373,14.163614163614163,14.146341463414632,0.6508234289940447,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,22,mixed,0.8824451410658307,0.8585365853658536,0.0,0.0,0.0,1.0,0.6147628764490161,0.3505189000621016,0.10548157150686227,14.163614163614163,14.146341463414632,0.653629571897909,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,22,curriculum,0.8814655172413793,0.8585365853658536,0.0,0.0,0.0,1.0,0.6142542047637104,0.34231748570437254,0.10349256346460146,14.163614163614163,14.146341463414632,0.653046487015672,,preprocessed,real,0.0,0,0,1638,410
churn,363623,2,19,23,plain,0.811916691227036,0.8581907090464548,0.0,0.0,0.0,1.0,0.4687078062328316,0.34816898318158457,0.10477824453550423,14.15497254423429,14.180929095354522,0.659186136093922,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,23,mixed,0.8060713233127027,0.8581907090464548,0.0,0.0,0.0,1.0,0.44947456887940485,0.35901426760101623,0.10842297165707501,14.15497254423429,14.180929095354522,0.6609258939279243,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,23,curriculum,0.8011101286963357,0.8581907090464548,0.0,0.0,0.0,1.0,0.4560859843103191,0.35524922749268356,0.10765850295926092,14.15497254423429,14.180929095354522,0.6606990450527519,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,24,plain,0.8734158561744769,0.8581907090464548,0.0,0.0,0.0,1.0,0.5972192546227596,0.33917064387213103,0.10177087916414443,14.15497254423429,14.180929095354522,0.657625688938424,,preprocessed,real,0.0,0,0,1639,409
churn,363623,2,19,24,mixed,0.8681599371254545,0.8581907090464548,0.0,0.0,0.0,1.0,0.5677715786884467,0.3518030098878023,0.10606676427741188,14.15497254423429,14.180929095354522,0.6608911600196734,,preprocessed,real,0.0,0,0,1639,409
